|Source: Census projections from 2012_Pop_Projection/NP2012_D4.csv for ages over 25
year	age	male	hispan
2079	73	1	1	-318
2079	74	1	1	-347
2079	75	1	1	-373
2079	76	1	1	-367
2079	77	1	1	-358
2079	78	1	1	-361
2079	79	1	1	-450
2079	80	1	1	-504
2079	81	1	1	-515
2079	82	1	1	-588
2079	83	1	1	-645
2079	84	1	1	-756
2079	85	1	1	-8785
2080	25	0	0	17586
2080	26	0	0	17688
2080	27	0	0	17212
2080	28	0	0	16211
2080	29	0	0	14899
2080	30	0	0	13429
2080	31	0	0	11929
2080	32	0	0	10526
2080	33	0	0	9329
2080	34	0	0	8358
2080	35	0	0	7616
2080	36	0	0	7079
2080	37	0	0	6664
2080	38	0	0	6289
2080	39	0	0	5878
2080	40	0	0	5346
2080	41	0	0	4701
2080	42	0	0	4022
2080	43	0	0	3411
2080	44	0	0	2943
2080	45	0	0	2600
2080	46	0	0	2307
2080	47	0	0	2002
2080	48	0	0	1715
2080	49	0	0	1565
2080	50	0	0	1566
2080	51	0	0	1608
2080	52	0	0	1550
2080	53	0	0	1396
2080	54	0	0	1245
2080	55	0	0	1155
2080	56	0	0	1169
2080	57	0	0	1252
2080	58	0	0	1337
2080	59	0	0	1402
2080	60	0	0	1423
2080	61	0	0	1355
2080	62	0	0	1199
2080	63	0	0	1015
2080	64	0	0	826
2080	65	0	0	649
2080	66	0	0	533
2080	67	0	0	492
2080	68	0	0	482
2080	69	0	0	450
2080	70	0	0	380
2080	71	0	0	290
2080	72	0	0	206
2080	73	0	0	121
2080	74	0	0	17
2080	75	0	0	-102
2080	76	0	0	-226
2080	77	0	0	-331
2080	78	0	0	-408
2080	79	0	0	-478
2080	80	0	0	-510
2080	81	0	0	-524
2080	82	0	0	-554
2080	83	0	0	-600
2080	84	0	0	-704
2080	85	0	0	-5810
2080	25	0	1	8874
2080	26	0	1	8286
2080	27	0	1	7665
2080	28	0	1	7154
2080	29	0	1	6741
2080	30	0	1	6434
2080	31	0	1	6092
2080	32	0	1	5604
2080	33	0	1	5071
2080	34	0	1	4591
2080	35	0	1	4197
2080	36	0	1	3840
2080	37	0	1	3450
2080	38	0	1	3076
2080	39	0	1	2697
2080	40	0	1	2347
2080	41	0	1	2031
2080	42	0	1	1778
2080	43	0	1	1614
2080	44	0	1	1506
2080	45	0	1	1456
2080	46	0	1	1353
2080	47	0	1	1201
2080	48	0	1	1025
2080	49	0	1	850
2080	50	0	1	713
2080	51	0	1	611
2080	52	0	1	560
2080	53	0	1	517
2080	54	0	1	533
2080	55	0	1	591
2080	56	0	1	606
2080	57	0	1	566
2080	58	0	1	530
2080	59	0	1	482
2080	60	0	1	418
2080	61	0	1	335
2080	62	0	1	290
2080	63	0	1	286
2080	64	0	1	283
2080	65	0	1	248
2080	66	0	1	124
2080	67	0	1	-39
2080	68	0	1	-175
2080	69	0	1	-245
2080	70	0	1	-255
2080	71	0	1	-235
2080	72	0	1	-217
2080	73	0	1	-201
2080	74	0	1	-192
2080	75	0	1	-189
2080	76	0	1	-158
2080	77	0	1	-125
2080	78	0	1	-104
2080	79	0	1	-164
2080	80	0	1	-247
2080	81	0	1	-307
2080	82	0	1	-353
2080	83	0	1	-404
2080	84	0	1	-498
2080	85	0	1	-7482
2080	25	1	0	13717
2080	26	1	0	13136
2080	27	1	0	12366
2080	28	1	0	11578
2080	29	1	0	10911
2080	30	1	0	10370
2080	31	1	0	9712
2080	32	1	0	8895
2080	33	1	0	8049
2080	34	1	0	7260
2080	35	1	0	6569
2080	36	1	0	5965
2080	37	1	0	5447
2080	38	1	0	5057
2080	39	1	0	4772
2080	40	1	0	4448
2080	41	1	0	3994
2080	42	1	0	3453
2080	43	1	0	2963
2080	44	1	0	2631
2080	45	1	0	2432
2080	46	1	0	2286
2080	47	1	0	2100
2080	48	1	0	1841
2080	49	1	0	1575
2080	50	1	0	1297
2080	51	1	0	1015
2080	52	1	0	785
2080	53	1	0	616
2080	54	1	0	504
2080	55	1	0	394
2080	56	1	0	283
2080	57	1	0	224
2080	58	1	0	210
2080	59	1	0	167
2080	60	1	0	53
2080	61	1	0	-60
2080	62	1	0	-93
2080	63	1	0	-65
2080	64	1	0	-4
2080	65	1	0	56
2080	66	1	0	70
2080	67	1	0	76
2080	68	1	0	111
2080	69	1	0	145
2080	70	1	0	142
2080	71	1	0	95
2080	72	1	0	12
2080	73	1	0	-79
2080	74	1	0	-160
2080	75	1	0	-205
2080	76	1	0	-222
2080	77	1	0	-246
2080	78	1	0	-280
2080	79	1	0	-317
2080	80	1	0	-334
2080	81	1	0	-325
2080	82	1	0	-302
2080	83	1	0	-267
2080	84	1	0	-251
2080	85	1	0	-2238
2080	25	1	1	14081
2080	26	1	1	12928
2080	27	1	1	11817
2080	28	1	1	10774
2080	29	1	1	9764
2080	30	1	1	8799
2080	31	1	1	7662
2080	32	1	1	6357
2080	33	1	1	5262
2080	34	1	1	4503
2080	35	1	1	3954
2080	36	1	1	3387
2080	37	1	1	2724
2080	38	1	1	2220
2080	39	1	1	1905
2080	40	1	1	1626
2080	41	1	1	1177
2080	42	1	1	627
2080	43	1	1	249
2080	44	1	1	77
2080	45	1	1	57
2080	46	1	1	7
2080	47	1	1	-143
2080	48	1	1	-299
2080	49	1	1	-326
2080	50	1	1	-296
2080	51	1	1	-333
2080	52	1	1	-410
2080	53	1	1	-459
2080	54	1	1	-498
2080	55	1	1	-509
2080	56	1	1	-487
2080	57	1	1	-454
2080	58	1	1	-442
2080	59	1	1	-443
2080	60	1	1	-435
2080	61	1	1	-432
2080	62	1	1	-417
2080	63	1	1	-374
2080	64	1	1	-335
2080	65	1	1	-331
2080	66	1	1	-342
2080	67	1	1	-374
2080	68	1	1	-411
2080	69	1	1	-436
2080	70	1	1	-423
2080	71	1	1	-388
2080	72	1	1	-346
2080	73	1	1	-318
2080	74	1	1	-347
2080	75	1	1	-373
2080	76	1	1	-367
2080	77	1	1	-358
2080	78	1	1	-361
2080	79	1	1	-450
2080	80	1	1	-504
2080	81	1	1	-515
2080	82	1	1	-588
2080	83	1	1	-645
2080	84	1	1	-756
2080	85	1	1	-8785
2081	25	0	0	17586
2081	26	0	0	17688
2081	27	0	0	17212
2081	28	0	0	16211
2081	29	0	0	14899
2081	30	0	0	13429
2081	31	0	0	11929
2081	32	0	0	10526
2081	33	0	0	9329
2081	34	0	0	8358
2081	35	0	0	7616
2081	36	0	0	7079
2081	37	0	0	6664
2081	38	0	0	6289
2081	39	0	0	5878
2081	40	0	0	5346
2081	41	0	0	4701
2081	42	0	0	4022
2081	43	0	0	3411
2081	44	0	0	2943
2081	45	0	0	2600
2081	46	0	0	2307
2081	47	0	0	2002
2081	48	0	0	1715
2081	49	0	0	1565
2081	50	0	0	1566
2081	51	0	0	1608
2081	52	0	0	1550
2081	53	0	0	1396
2081	54	0	0	1245
2081	55	0	0	1155
2081	56	0	0	1169
2081	57	0	0	1252
2081	58	0	0	1337
2081	59	0	0	1402
2081	60	0	0	1423
2081	61	0	0	1355
2081	62	0	0	1199
2081	63	0	0	1015
2081	64	0	0	826
2081	65	0	0	649
2081	66	0	0	533
2081	67	0	0	492
2081	68	0	0	482
2081	69	0	0	450
2081	70	0	0	380
2081	71	0	0	290
2081	72	0	0	206
2081	73	0	0	121
2081	74	0	0	17
2081	75	0	0	-102
2081	76	0	0	-226
2081	77	0	0	-331
2081	78	0	0	-408
2081	79	0	0	-478
2081	80	0	0	-510
2081	81	0	0	-524
2081	82	0	0	-554
2081	83	0	0	-600
2081	84	0	0	-704
2081	85	0	0	-5810
2081	25	0	1	8874
2081	26	0	1	8286
2081	27	0	1	7665
2081	28	0	1	7154
2081	29	0	1	6741
2081	30	0	1	6434
2081	31	0	1	6092
2081	32	0	1	5604
2081	33	0	1	5071
2081	34	0	1	4591
2081	35	0	1	4197
2081	36	0	1	3840
2081	37	0	1	3450
2081	38	0	1	3076
2081	39	0	1	2697
2081	40	0	1	2347
2081	41	0	1	2031
2081	42	0	1	1778
2081	43	0	1	1614
2081	44	0	1	1506
2081	45	0	1	1456
2081	46	0	1	1353
2081	47	0	1	1201
2081	48	0	1	1025
2081	49	0	1	850
2081	50	0	1	713
2081	51	0	1	611
2081	52	0	1	560
2081	53	0	1	517
2081	54	0	1	533
2081	55	0	1	591
2081	56	0	1	606
2081	57	0	1	566
2081	58	0	1	530
2081	59	0	1	482
2081	60	0	1	418
2081	61	0	1	335
2081	62	0	1	290
2081	63	0	1	286
2081	64	0	1	283
2081	65	0	1	248
2081	66	0	1	124
2081	67	0	1	-39
2081	68	0	1	-175
2081	69	0	1	-245
2081	70	0	1	-255
2081	71	0	1	-235
2081	72	0	1	-217
2081	73	0	1	-201
2081	74	0	1	-192
2081	75	0	1	-189
2081	76	0	1	-158
2081	77	0	1	-125
2081	78	0	1	-104
2081	79	0	1	-164
2081	80	0	1	-247
2081	81	0	1	-307
2081	82	0	1	-353
2081	83	0	1	-404
2081	84	0	1	-498
2081	85	0	1	-7482
2081	25	1	0	13717
2081	26	1	0	13136
2081	27	1	0	12366
2081	28	1	0	11578
2081	29	1	0	10911
2081	30	1	0	10370
2081	31	1	0	9712
2081	32	1	0	8895
2081	33	1	0	8049
2081	34	1	0	7260
2081	35	1	0	6569
2081	36	1	0	5965
2081	37	1	0	5447
2081	38	1	0	5057
2081	39	1	0	4772
2081	40	1	0	4448
2081	41	1	0	3994
2081	42	1	0	3453
2081	43	1	0	2963
2081	44	1	0	2631
2081	45	1	0	2432
2081	46	1	0	2286
2081	47	1	0	2100
2081	48	1	0	1841
2081	49	1	0	1575
2081	50	1	0	1297
2081	51	1	0	1015
2081	52	1	0	785
2081	53	1	0	616
2081	54	1	0	504
2081	55	1	0	394
2081	56	1	0	283
2081	57	1	0	224
2081	58	1	0	210
2081	59	1	0	167
2081	60	1	0	53
2081	61	1	0	-60
2081	62	1	0	-93
2081	63	1	0	-65
2081	64	1	0	-4
2081	65	1	0	56
2081	66	1	0	70
2081	67	1	0	76
2081	68	1	0	111
2081	69	1	0	145
2081	70	1	0	142
2081	71	1	0	95
2081	72	1	0	12
2081	73	1	0	-79
2081	74	1	0	-160
2081	75	1	0	-205
2081	76	1	0	-222
2081	77	1	0	-246
2081	78	1	0	-280
2081	79	1	0	-317
2081	80	1	0	-334
2081	81	1	0	-325
2081	82	1	0	-302
2081	83	1	0	-267
2081	84	1	0	-251
2081	85	1	0	-2238
2081	25	1	1	14081
2081	26	1	1	12928
2081	27	1	1	11817
2081	28	1	1	10774
2081	29	1	1	9764
2081	30	1	1	8799
2081	31	1	1	7662
2081	32	1	1	6357
2081	33	1	1	5262
2081	34	1	1	4503
2081	35	1	1	3954
2081	36	1	1	3387
2081	37	1	1	2724
2081	38	1	1	2220
2081	39	1	1	1905
2081	40	1	1	1626
2081	41	1	1	1177
2081	42	1	1	627
2081	43	1	1	249
2081	44	1	1	77
2081	45	1	1	57
2081	46	1	1	7
2081	47	1	1	-143
2081	48	1	1	-299
2081	49	1	1	-326
2081	50	1	1	-296
2081	51	1	1	-333
2081	52	1	1	-410
2081	53	1	1	-459
2081	54	1	1	-498
2081	55	1	1	-509
2081	56	1	1	-487
2081	57	1	1	-454
2081	58	1	1	-442
2081	59	1	1	-443
2081	60	1	1	-435
2081	61	1	1	-432
2081	62	1	1	-417
2081	63	1	1	-374
2081	64	1	1	-335
2081	65	1	1	-331
2081	66	1	1	-342
2081	67	1	1	-374
2081	68	1	1	-411
2081	69	1	1	-436
2081	70	1	1	-423
2081	71	1	1	-388
2081	72	1	1	-346
2081	73	1	1	-318
2081	74	1	1	-347
2081	75	1	1	-373
2081	76	1	1	-367
2081	77	1	1	-358
2081	78	1	1	-361
2081	79	1	1	-450
2081	80	1	1	-504
2081	81	1	1	-515
2081	82	1	1	-588
2081	83	1	1	-645
2081	84	1	1	-756
2081	85	1	1	-8785
2082	25	0	0	17586
2082	26	0	0	17688
2082	27	0	0	17212
2082	28	0	0	16211
2082	29	0	0	14899
2082	30	0	0	13429
2082	31	0	0	11929
2082	32	0	0	10526
2082	33	0	0	9329
2082	34	0	0	8358
2082	35	0	0	7616
2082	36	0	0	7079
2082	37	0	0	6664
2082	38	0	0	6289
2082	39	0	0	5878
2082	40	0	0	5346
2082	41	0	0	4701
2082	42	0	0	4022
2082	43	0	0	3411
2082	44	0	0	2943
2082	45	0	0	2600
2082	46	0	0	2307
2082	47	0	0	2002
2082	48	0	0	1715
2082	49	0	0	1565
2082	50	0	0	1566
2082	51	0	0	1608
2082	52	0	0	1550
2082	53	0	0	1396
2082	54	0	0	1245
2082	55	0	0	1155
2082	56	0	0	1169
2082	57	0	0	1252
2082	58	0	0	1337
2082	59	0	0	1402
2082	60	0	0	1423
2082	61	0	0	1355
2082	62	0	0	1199
2082	63	0	0	1015
2082	64	0	0	826
2082	65	0	0	649
2082	66	0	0	533
2082	67	0	0	492
2082	68	0	0	482
2082	69	0	0	450
2082	70	0	0	380
2082	71	0	0	290
2082	72	0	0	206
2082	73	0	0	121
2082	74	0	0	17
2082	75	0	0	-102
2082	76	0	0	-226
2082	77	0	0	-331
2082	78	0	0	-408
2082	79	0	0	-478
2082	80	0	0	-510
2082	81	0	0	-524
2082	82	0	0	-554
2082	83	0	0	-600
2082	84	0	0	-704
2082	85	0	0	-5810
2082	25	0	1	8874
2082	26	0	1	8286
2082	27	0	1	7665
2082	28	0	1	7154
2082	29	0	1	6741
2082	30	0	1	6434
2082	31	0	1	6092
2082	32	0	1	5604
2082	33	0	1	5071
2082	34	0	1	4591
2082	35	0	1	4197
2082	36	0	1	3840
2082	37	0	1	3450
2082	38	0	1	3076
2082	39	0	1	2697
2082	40	0	1	2347
2082	41	0	1	2031
2082	42	0	1	1778
2082	43	0	1	1614
2082	44	0	1	1506
2082	45	0	1	1456
2082	46	0	1	1353
2082	47	0	1	1201
2082	48	0	1	1025
2082	49	0	1	850
2082	50	0	1	713
2082	51	0	1	611
2082	52	0	1	560
2082	53	0	1	517
2082	54	0	1	533
2082	55	0	1	591
2082	56	0	1	606
2082	57	0	1	566
2082	58	0	1	530
2082	59	0	1	482
2082	60	0	1	418
2082	61	0	1	335
2082	62	0	1	290
2082	63	0	1	286
2082	64	0	1	283
2082	65	0	1	248
2082	66	0	1	124
2082	67	0	1	-39
2082	68	0	1	-175
2082	69	0	1	-245
2082	70	0	1	-255
2082	71	0	1	-235
2082	72	0	1	-217
2082	73	0	1	-201
2082	74	0	1	-192
2082	75	0	1	-189
2082	76	0	1	-158
2082	77	0	1	-125
2082	78	0	1	-104
2082	79	0	1	-164
2082	80	0	1	-247
2082	81	0	1	-307
2082	82	0	1	-353
2082	83	0	1	-404
2082	84	0	1	-498
2082	85	0	1	-7482
2082	25	1	0	13717
2082	26	1	0	13136
2082	27	1	0	12366
2082	28	1	0	11578
2082	29	1	0	10911
2082	30	1	0	10370
2082	31	1	0	9712
2082	32	1	0	8895
2082	33	1	0	8049
2082	34	1	0	7260
2082	35	1	0	6569
2082	36	1	0	5965
2082	37	1	0	5447
2082	38	1	0	5057
2082	39	1	0	4772
2082	40	1	0	4448
2082	41	1	0	3994
2082	42	1	0	3453
2082	43	1	0	2963
2082	44	1	0	2631
2082	45	1	0	2432
2082	46	1	0	2286
2082	47	1	0	2100
2082	48	1	0	1841
2082	49	1	0	1575
2082	50	1	0	1297
2082	51	1	0	1015
2082	52	1	0	785
2082	53	1	0	616
2082	54	1	0	504
2082	55	1	0	394
2082	56	1	0	283
2082	57	1	0	224
2082	58	1	0	210
2082	59	1	0	167
2082	60	1	0	53
2082	61	1	0	-60
2082	62	1	0	-93
2082	63	1	0	-65
2082	64	1	0	-4
2082	65	1	0	56
2082	66	1	0	70
2082	67	1	0	76
2082	68	1	0	111
2082	69	1	0	145
2082	70	1	0	142
2082	71	1	0	95
2082	72	1	0	12
2082	73	1	0	-79
2082	74	1	0	-160
2082	75	1	0	-205
2082	76	1	0	-222
2082	77	1	0	-246
2082	78	1	0	-280
2082	79	1	0	-317
2082	80	1	0	-334
2082	81	1	0	-325
2082	82	1	0	-302
2082	83	1	0	-267
2082	84	1	0	-251
2082	85	1	0	-2238
2082	25	1	1	14081
2082	26	1	1	12928
2082	27	1	1	11817
2082	28	1	1	10774
2082	29	1	1	9764
2082	30	1	1	8799
2082	31	1	1	7662
2082	32	1	1	6357
2082	33	1	1	5262
2082	34	1	1	4503
2082	35	1	1	3954
2082	36	1	1	3387
2082	37	1	1	2724
2082	38	1	1	2220
2082	39	1	1	1905
2082	40	1	1	1626
2082	41	1	1	1177
2082	42	1	1	627
2082	43	1	1	249
2082	44	1	1	77
2082	45	1	1	57
2082	46	1	1	7
2082	47	1	1	-143
2082	48	1	1	-299
2082	49	1	1	-326
2082	50	1	1	-296
2082	51	1	1	-333
2082	52	1	1	-410
2082	53	1	1	-459
2082	54	1	1	-498
2082	55	1	1	-509
2082	56	1	1	-487
2082	57	1	1	-454
2082	58	1	1	-442
2082	59	1	1	-443
2082	60	1	1	-435
2082	61	1	1	-432
2082	62	1	1	-417
2082	63	1	1	-374
2082	64	1	1	-335
2082	65	1	1	-331
2082	66	1	1	-342
2082	67	1	1	-374
2082	68	1	1	-411
2082	69	1	1	-436
2082	70	1	1	-423
2082	71	1	1	-388
2082	72	1	1	-346
2082	73	1	1	-318
2082	74	1	1	-347
2082	75	1	1	-373
2082	76	1	1	-367
2082	77	1	1	-358
2082	78	1	1	-361
2082	79	1	1	-450
2082	80	1	1	-504
2082	81	1	1	-515
2082	82	1	1	-588
2082	83	1	1	-645
2082	84	1	1	-756
2082	85	1	1	-8785
2083	25	0	0	17586
2083	26	0	0	17688
2083	27	0	0	17212
2083	28	0	0	16211
2083	29	0	0	14899
2083	30	0	0	13429
2083	31	0	0	11929
2083	32	0	0	10526
2083	33	0	0	9329
2083	34	0	0	8358
2083	35	0	0	7616
2083	36	0	0	7079
2083	37	0	0	6664
2083	38	0	0	6289
2083	39	0	0	5878
2083	40	0	0	5346
2083	41	0	0	4701
2083	42	0	0	4022
2083	43	0	0	3411
2083	44	0	0	2943
2083	45	0	0	2600
2083	46	0	0	2307
2083	47	0	0	2002
2083	48	0	0	1715
2083	49	0	0	1565
2083	50	0	0	1566
2083	51	0	0	1608
2083	52	0	0	1550
2083	53	0	0	1396
2083	54	0	0	1245
2083	55	0	0	1155
2083	56	0	0	1169
2083	57	0	0	1252
2083	58	0	0	1337
2083	59	0	0	1402
2083	60	0	0	1423
2083	61	0	0	1355
2083	62	0	0	1199
2083	63	0	0	1015
2083	64	0	0	826
2083	65	0	0	649
2083	66	0	0	533
2083	67	0	0	492
2083	68	0	0	482
2083	69	0	0	450
2083	70	0	0	380
2083	71	0	0	290
2083	72	0	0	206
2083	73	0	0	121
2083	74	0	0	17
2083	75	0	0	-102
2083	76	0	0	-226
2083	77	0	0	-331
2083	78	0	0	-408
2083	79	0	0	-478
2083	80	0	0	-510
2083	81	0	0	-524
2083	82	0	0	-554
2083	83	0	0	-600
2083	84	0	0	-704
2083	85	0	0	-5810
2083	25	0	1	8874
2083	26	0	1	8286
2083	27	0	1	7665
2083	28	0	1	7154
2083	29	0	1	6741
2083	30	0	1	6434
2083	31	0	1	6092
2083	32	0	1	5604
2083	33	0	1	5071
2083	34	0	1	4591
2083	35	0	1	4197
2083	36	0	1	3840
2083	37	0	1	3450
2083	38	0	1	3076
2083	39	0	1	2697
2083	40	0	1	2347
2083	41	0	1	2031
2083	42	0	1	1778
2083	43	0	1	1614
2083	44	0	1	1506
2083	45	0	1	1456
2083	46	0	1	1353
2083	47	0	1	1201
2083	48	0	1	1025
2083	49	0	1	850
2083	50	0	1	713
2083	51	0	1	611
2083	52	0	1	560
2083	53	0	1	517
2083	54	0	1	533
2083	55	0	1	591
2083	56	0	1	606
2083	57	0	1	566
2083	58	0	1	530
2083	59	0	1	482
2083	60	0	1	418
2083	61	0	1	335
2083	62	0	1	290
2083	63	0	1	286
2083	64	0	1	283
2083	65	0	1	248
2083	66	0	1	124
2083	67	0	1	-39
2083	68	0	1	-175
2083	69	0	1	-245
2083	70	0	1	-255
2083	71	0	1	-235
2083	72	0	1	-217
2083	73	0	1	-201
2083	74	0	1	-192
2083	75	0	1	-189
2083	76	0	1	-158
2083	77	0	1	-125
2083	78	0	1	-104
2083	79	0	1	-164
2083	80	0	1	-247
2083	81	0	1	-307
2083	82	0	1	-353
2083	83	0	1	-404
2083	84	0	1	-498
2083	85	0	1	-7482
2083	25	1	0	13717
2083	26	1	0	13136
2083	27	1	0	12366
2083	28	1	0	11578
2083	29	1	0	10911
2083	30	1	0	10370
2083	31	1	0	9712
2083	32	1	0	8895
2083	33	1	0	8049
2083	34	1	0	7260
2083	35	1	0	6569
2083	36	1	0	5965
2083	37	1	0	5447
2083	38	1	0	5057
2083	39	1	0	4772
2083	40	1	0	4448
2083	41	1	0	3994
2083	42	1	0	3453
2083	43	1	0	2963
2083	44	1	0	2631
2083	45	1	0	2432
2083	46	1	0	2286
2083	47	1	0	2100
2083	48	1	0	1841
2083	49	1	0	1575
2083	50	1	0	1297
2083	51	1	0	1015
2083	52	1	0	785
2083	53	1	0	616
2083	54	1	0	504
2083	55	1	0	394
2083	56	1	0	283
2083	57	1	0	224
2083	58	1	0	210
2083	59	1	0	167
2083	60	1	0	53
2083	61	1	0	-60
2083	62	1	0	-93
2083	63	1	0	-65
2083	64	1	0	-4
2083	65	1	0	56
2083	66	1	0	70
2083	67	1	0	76
2083	68	1	0	111
2083	69	1	0	145
2083	70	1	0	142
2083	71	1	0	95
2083	72	1	0	12
2083	73	1	0	-79
2083	74	1	0	-160
2083	75	1	0	-205
2083	76	1	0	-222
2083	77	1	0	-246
2083	78	1	0	-280
2083	79	1	0	-317
2083	80	1	0	-334
2083	81	1	0	-325
2083	82	1	0	-302
2083	83	1	0	-267
2083	84	1	0	-251
2083	85	1	0	-2238
2083	25	1	1	14081
2083	26	1	1	12928
2083	27	1	1	11817
2083	28	1	1	10774
2083	29	1	1	9764
2083	30	1	1	8799
2083	31	1	1	7662
2083	32	1	1	6357
2083	33	1	1	5262
2083	34	1	1	4503
2083	35	1	1	3954
2083	36	1	1	3387
2083	37	1	1	2724
2083	38	1	1	2220
2083	39	1	1	1905
2083	40	1	1	1626
2083	41	1	1	1177
2083	42	1	1	627
2083	43	1	1	249
2083	44	1	1	77
2083	45	1	1	57
2083	46	1	1	7
2083	47	1	1	-143
2083	48	1	1	-299
2083	49	1	1	-326
2083	50	1	1	-296
2083	51	1	1	-333
2083	52	1	1	-410
2083	53	1	1	-459
2083	54	1	1	-498
2083	55	1	1	-509
2083	56	1	1	-487
2083	57	1	1	-454
2083	58	1	1	-442
2083	59	1	1	-443
2083	60	1	1	-435
2083	61	1	1	-432
2083	62	1	1	-417
2083	63	1	1	-374
2083	64	1	1	-335
2083	65	1	1	-331
2083	66	1	1	-342
2083	67	1	1	-374
2083	68	1	1	-411
2083	69	1	1	-436
2083	70	1	1	-423
2083	71	1	1	-388
2083	72	1	1	-346
2083	73	1	1	-318
2083	74	1	1	-347
2083	75	1	1	-373
2083	76	1	1	-367
2083	77	1	1	-358
2083	78	1	1	-361
2083	79	1	1	-450
2083	80	1	1	-504
2083	81	1	1	-515
2083	82	1	1	-588
2083	83	1	1	-645
2083	84	1	1	-756
2083	85	1	1	-8785
2084	25	0	0	17586
2084	26	0	0	17688
2084	27	0	0	17212
2084	28	0	0	16211
2084	29	0	0	14899
2084	30	0	0	13429
2084	31	0	0	11929
2084	32	0	0	10526
2084	33	0	0	9329
2084	34	0	0	8358
2084	35	0	0	7616
2084	36	0	0	7079
2084	37	0	0	6664
2084	38	0	0	6289
2084	39	0	0	5878
2084	40	0	0	5346
2084	41	0	0	4701
2084	42	0	0	4022
2084	43	0	0	3411
2084	44	0	0	2943
2084	45	0	0	2600
2084	46	0	0	2307
2084	47	0	0	2002
2084	48	0	0	1715
2084	49	0	0	1565
2084	50	0	0	1566
2084	51	0	0	1608
2084	52	0	0	1550
2084	53	0	0	1396
2084	54	0	0	1245
2084	55	0	0	1155
2084	56	0	0	1169
2084	57	0	0	1252
2084	58	0	0	1337
2084	59	0	0	1402
2084	60	0	0	1423
2084	61	0	0	1355
2084	62	0	0	1199
2084	63	0	0	1015
2084	64	0	0	826
2084	65	0	0	649
2084	66	0	0	533
2084	67	0	0	492
2084	68	0	0	482
2084	69	0	0	450
2084	70	0	0	380
2084	71	0	0	290
2084	72	0	0	206
2084	73	0	0	121
2084	74	0	0	17
2084	75	0	0	-102
2084	76	0	0	-226
2084	77	0	0	-331
2084	78	0	0	-408
2084	79	0	0	-478
2084	80	0	0	-510
2084	81	0	0	-524
2084	82	0	0	-554
2084	83	0	0	-600
2084	84	0	0	-704
2084	85	0	0	-5810
2084	25	0	1	8874
2084	26	0	1	8286
2084	27	0	1	7665
2084	28	0	1	7154
2084	29	0	1	6741
2084	30	0	1	6434
2084	31	0	1	6092
2084	32	0	1	5604
2084	33	0	1	5071
2084	34	0	1	4591
2084	35	0	1	4197
2084	36	0	1	3840
2084	37	0	1	3450
2084	38	0	1	3076
2084	39	0	1	2697
2084	40	0	1	2347
2084	41	0	1	2031
2084	42	0	1	1778
2084	43	0	1	1614
2084	44	0	1	1506
2084	45	0	1	1456
2084	46	0	1	1353
2084	47	0	1	1201
2084	48	0	1	1025
2084	49	0	1	850
2084	50	0	1	713
2084	51	0	1	611
2084	52	0	1	560
2084	53	0	1	517
2084	54	0	1	533
2084	55	0	1	591
2084	56	0	1	606
2084	57	0	1	566
2084	58	0	1	530
2084	59	0	1	482
2084	60	0	1	418
2084	61	0	1	335
2084	62	0	1	290
2084	63	0	1	286
2084	64	0	1	283
2084	65	0	1	248
2084	66	0	1	124
2084	67	0	1	-39
2084	68	0	1	-175
2084	69	0	1	-245
2084	70	0	1	-255
2084	71	0	1	-235
2084	72	0	1	-217
2084	73	0	1	-201
2084	74	0	1	-192
2084	75	0	1	-189
2084	76	0	1	-158
2084	77	0	1	-125
2084	78	0	1	-104
2084	79	0	1	-164
2084	80	0	1	-247
2084	81	0	1	-307
2084	82	0	1	-353
2084	83	0	1	-404
2084	84	0	1	-498
2084	85	0	1	-7482
2084	25	1	0	13717
2084	26	1	0	13136
2084	27	1	0	12366
2084	28	1	0	11578
2084	29	1	0	10911
2084	30	1	0	10370
2084	31	1	0	9712
2084	32	1	0	8895
2084	33	1	0	8049
2084	34	1	0	7260
2084	35	1	0	6569
2084	36	1	0	5965
2084	37	1	0	5447
2084	38	1	0	5057
2084	39	1	0	4772
2084	40	1	0	4448
2084	41	1	0	3994
2084	42	1	0	3453
2084	43	1	0	2963
2084	44	1	0	2631
2084	45	1	0	2432
2084	46	1	0	2286
2084	47	1	0	2100
2084	48	1	0	1841
2084	49	1	0	1575
2084	50	1	0	1297
2084	51	1	0	1015
2084	52	1	0	785
2084	53	1	0	616
2084	54	1	0	504
2084	55	1	0	394
2084	56	1	0	283
2084	57	1	0	224
2084	58	1	0	210
2084	59	1	0	167
2084	60	1	0	53
2084	61	1	0	-60
2084	62	1	0	-93
2084	63	1	0	-65
2084	64	1	0	-4
2084	65	1	0	56
2084	66	1	0	70
2084	67	1	0	76
2084	68	1	0	111
2084	69	1	0	145
2084	70	1	0	142
2084	71	1	0	95
2084	72	1	0	12
2084	73	1	0	-79
2084	74	1	0	-160
2084	75	1	0	-205
2084	76	1	0	-222
2084	77	1	0	-246
2084	78	1	0	-280
2084	79	1	0	-317
2084	80	1	0	-334
2084	81	1	0	-325
2084	82	1	0	-302
2084	83	1	0	-267
2084	84	1	0	-251
2084	85	1	0	-2238
2084	25	1	1	14081
2084	26	1	1	12928
2084	27	1	1	11817
2084	28	1	1	10774
2084	29	1	1	9764
2084	30	1	1	8799
2084	31	1	1	7662
2084	32	1	1	6357
2084	33	1	1	5262
