|Source: Census projections 2012-2060 and Census estimates 2000-2011. The first line below is a list of variable names that define the cells for migration.  Each subsequent line has the variable values that define each cell followed by the net migration for that cell.  Entries can be space-delimited or tab-delimited.
year	age	male
2058	68	1	-312
2058	69	1	-302
2058	70	1	-276
2058	71	1	-266
2058	72	1	-334
2058	73	1	-395
2058	74	1	-472
2058	75	1	-551
2058	76	1	-550
2058	77	1	-616
2058	78	1	-684
2058	79	1	-691
2058	80	1	-749
2058	81	1	-815
2058	82	1	-933
2058	83	1	-967
2058	84	1	-928
2058	85	1	-10364
2059	25	0	26404
2059	26	0	25918
2059	27	0	24819
2059	28	0	23313
2059	29	0	21592
2059	30	0	19821
2059	31	0	17985
2059	32	0	16099
2059	33	0	14373
2059	34	0	12927
2059	35	0	11796
2059	36	0	10905
2059	37	0	10101
2059	38	0	9358
2059	39	0	8572
2059	40	0	7693
2059	41	0	6736
2059	42	0	5806
2059	43	0	5036
2059	44	0	4462
2059	45	0	4070
2059	46	0	3677
2059	47	0	3223
2059	48	0	2754
2059	49	0	2424
2059	50	0	2295
2059	51	0	2235
2059	52	0	2120
2059	53	0	1922
2059	54	0	1786
2059	55	0	1754
2059	56	0	1776
2059	57	0	1816
2059	58	0	1863
2059	59	0	1892
2059	60	0	1841
2059	61	0	1693
2059	62	0	1490
2059	63	0	1305
2059	64	0	1127
2059	65	0	910
2059	66	0	664
2059	67	0	457
2059	68	0	297
2059	69	0	181
2059	70	0	127
2059	71	0	74
2059	72	0	-6
2059	73	0	-110
2059	74	0	-194
2059	75	0	-290
2059	76	0	-376
2059	77	0	-435
2059	78	0	-546
2059	79	0	-640
2059	80	0	-725
2059	81	0	-801
2059	82	0	-887
2059	83	0	-1063
2059	84	0	-1173
2059	85	0	-12901
2059	25	1	27765
2059	26	1	26034
2059	27	1	24155
2059	28	1	22329
2059	29	1	20656
2059	30	1	19151
2059	31	1	17360
2059	32	1	15242
2059	33	1	13303
2059	34	1	11759
2059	35	1	10522
2059	36	1	9357
2059	37	1	8176
2059	38	1	7284
2059	39	1	6686
2059	40	1	6084
2059	41	1	5185
2059	42	1	4097
2059	43	1	3231
2059	44	1	2729
2059	45	1	2511
2059	46	1	2315
2059	47	1	1981
2059	48	1	1560
2059	49	1	1263
2059	50	1	1022
2059	51	1	709
2059	52	1	390
2059	53	1	180
2059	54	1	40
2059	55	1	-100
2059	56	1	-195
2059	57	1	-216
2059	58	1	-220
2059	59	1	-263
2059	60	1	-375
2059	61	1	-469
2059	62	1	-485
2059	63	1	-430
2059	64	1	-323
2059	65	1	-255
2059	66	1	-271
2059	67	1	-298
2059	68	1	-307
2059	69	1	-300
2059	70	1	-283
2059	71	1	-285
2059	72	1	-316
2059	73	1	-414
2059	74	1	-491
2059	75	1	-556
2059	76	1	-583
2059	77	1	-572
2059	78	1	-686
2059	79	1	-762
2059	80	1	-763
2059	81	1	-825
2059	82	1	-881
2059	83	1	-968
2059	84	1	-1006
2059	85	1	-10666
2060	25	0	26460
2060	26	0	25974
2060	27	0	24877
2060	28	0	23365
2060	29	0	21640
2060	30	0	19863
2060	31	0	18021
2060	32	0	16130
2060	33	0	14400
2060	34	0	12949
2060	35	0	11813
2060	36	0	10919
2060	37	0	10114
2060	38	0	9365
2060	39	0	8575
2060	40	0	7693
2060	41	0	6732
2060	42	0	5800
2060	43	0	5025
2060	44	0	4449
2060	45	0	4056
2060	46	0	3660
2060	47	0	3203
2060	48	0	2740
2060	49	0	2415
2060	50	0	2279
2060	51	0	2219
2060	52	0	2110
2060	53	0	1913
2060	54	0	1778
2060	55	0	1746
2060	56	0	1775
2060	57	0	1818
2060	58	0	1867
2060	59	0	1884
2060	60	0	1841
2060	61	0	1690
2060	62	0	1489
2060	63	0	1301
2060	64	0	1109
2060	65	0	897
2060	66	0	657
2060	67	0	453
2060	68	0	307
2060	69	0	205
2060	70	0	125
2060	71	0	55
2060	72	0	-11
2060	73	0	-80
2060	74	0	-175
2060	75	0	-291
2060	76	0	-384
2060	77	0	-456
2060	78	0	-512
2060	79	0	-642
2060	80	0	-757
2060	81	0	-831
2060	82	0	-907
2060	83	0	-1004
2060	84	0	-1202
2060	85	0	-13292
2060	25	1	27798
2060	26	1	26064
2060	27	1	24183
2060	28	1	22352
2060	29	1	20675
2060	30	1	19169
2060	31	1	17374
2060	32	1	15252
2060	33	1	13311
2060	34	1	11763
2060	35	1	10523
2060	36	1	9352
2060	37	1	8171
2060	38	1	7277
2060	39	1	6677
2060	40	1	6074
2060	41	1	5171
2060	42	1	4080
2060	43	1	3212
2060	44	1	2708
2060	45	1	2489
2060	46	1	2293
2060	47	1	1957
2060	48	1	1542
2060	49	1	1249
2060	50	1	1001
2060	51	1	682
2060	52	1	375
2060	53	1	157
2060	54	1	6
2060	55	1	-115
2060	56	1	-204
2060	57	1	-230
2060	58	1	-232
2060	59	1	-276
2060	60	1	-382
2060	61	1	-492
2060	62	1	-510
2060	63	1	-439
2060	64	1	-339
2060	65	1	-275
2060	66	1	-272
2060	67	1	-298
2060	68	1	-300
2060	69	1	-291
2060	70	1	-281
2060	71	1	-293
2060	72	1	-334
2060	73	1	-397
2060	74	1	-507
2060	75	1	-578
2060	76	1	-589
2060	77	1	-604
2060	78	1	-641
2060	79	1	-767
2060	80	1	-838
2060	81	1	-840
2060	82	1	-890
2060	83	1	-912
2060	84	1	-1007
2060	85	1	-11023
